id,contract_file,vulnerability,detector,function_name,function_code,dataset
4234,0xcf0010af06edff540af798d06e866d95cbdc8488,Re-entrancy,reentrancy-benign,setGene,"    function setGene(uint _unicornId, bytes _gene) onlyBlackBox external {
        if (unicorns[_unicornId].gene.length == 0) {
            unicorns[_unicornId].gene = _gene;
            emit UnicornGeneSet(_unicornId);
        }
    }",smartbugs_wild
4235,0xcf0010af06edff540af798d06e866d95cbdc8488,Re-entrancy,reentrancy-benign,plusTourFreezingTime,"    function plusTourFreezingTime(uint _unicornId) onlyBreeding external {
        unicorns[_unicornId].freezingTourEndTime = uint64(_getFreezeTime(getUnicornGenByte(_unicornId, 168)) + now);
        emit UnicornTourFreezingTimeSet(_unicornId, unicorns[_unicornId].freezingTourEndTime);
    }",smartbugs_wild
4236,0xcf0010af06edff540af798d06e866d95cbdc8488,Re-entrancy,reentrancy-benign,marketTransfer,"    function marketTransfer(address _from, address _to, uint256 _unicornId) onlyBreeding external {
        clearApprovalAndTransfer(_from, _to, _unicornId);
    }",smartbugs_wild
4237,0xcf0010af06edff540af798d06e866d95cbdc8488,Re-entrancy,reentrancy-benign,updateGene,"    function updateGene(uint _unicornId, bytes _gene) onlyGeneLab public {
        require(unicornApprovalsForGeneLab[_unicornId]);
        delete unicornApprovalsForGeneLab[_unicornId];
        unicorns[_unicornId].gene = _gene;
        emit UnicornGeneUpdate(_unicornId);
    }",smartbugs_wild
4238,0xcf0010af06edff540af798d06e866d95cbdc8488,Re-entrancy,reentrancy-benign,plusFreezingTime,"    function plusFreezingTime(uint _unicornId) onlyBreeding external {
        unicorns[_unicornId].freezingEndTime = uint64(_getFreezeTime(getUnicornGenByte(_unicornId, 163)) + now);
        emit UnicornFreezingTimeSet(_unicornId, unicorns[_unicornId].freezingEndTime);
    }",smartbugs_wild
4239,0xcf0010af06edff540af798d06e866d95cbdc8488,Re-entrancy,reentrancy-benign,minusTourFreezingTime,"    function minusTourFreezingTime(uint _unicornId, uint64 _time) onlyBreeding public {
        require(unicorns[_unicornId].freezingTourEndTime > now);
        unicorns[_unicornId].freezingTourEndTime -= _time;
    }",smartbugs_wild
4240,0xcf0010af06edff540af798d06e866d95cbdc8488,Re-entrancy,reentrancy-no-eth,clearApprovalAndTransfer,"    function clearApprovalAndTransfer(address _from, address _to, uint256 _unicornId) internal {
        require(owns(_from, _unicornId));
        require(_to != address(0));
        require(_to != ownerOf(_unicornId));
        clearApproval(_from, _unicornId);
        removeUnicorn(_from, _unicornId);
        addUnicorn(_to, _unicornId);
        emit Transfer(_from, _to, _unicornId);
    }",smartbugs_wild
4241,0xcf0010af06edff540af798d06e866d95cbdc8488,Timestamp-Dependency,timestamp,isTourUnfreezed,"    function isTourUnfreezed(uint _unicornId) public view returns(bool) {
        return (unicorns[_unicornId].birthTime > 0 && unicorns[_unicornId].freezingTourEndTime <= uint64(now));
    }",smartbugs_wild
4242,0xcf0010af06edff540af798d06e866d95cbdc8488,Timestamp-Dependency,timestamp,fromHexChar,"    function fromHexChar(uint8 _c) internal pure returns(uint8) {
        return _c - (_c < 58 ? 48 : (_c < 97 ? 55 : 87));
    }",smartbugs_wild
4243,0xcf0010af06edff540af798d06e866d95cbdc8488,Timestamp-Dependency,timestamp,isUnfreezed,"    function isUnfreezed(uint _unicornId) public view returns(bool) {
        return (unicorns[_unicornId].birthTime > 0 && unicorns[_unicornId].freezingEndTime <= uint64(now));
    }",smartbugs_wild
4244,0xcf0010af06edff540af798d06e866d95cbdc8488,Timestamp-Dependency,timestamp,getUnicornGenByte,"    function getUnicornGenByte(uint _unicornId, uint _byteNo) public view returns(uint8) {
        uint n = _byteNo << 1; 
        if (unicorns[_unicornId].gene.length < n + 1) {
            return 0;
        }
        return fromHexChar(uint8(unicorns[_unicornId].gene[n])) << 4 | fromHexChar(uint8(unicorns[_unicornId].gene[n + 1]));
    }",smartbugs_wild
4245,0xc8ee2a26dc1e4bebabebc610c25e08cb4b4c0f10,Re-entrancy,reentrancy-benign,ballot,"    function ballot(address nodeAddress, uint256 ballotAmount) public returns(bool result) {
        require(activityEnable == true, 'The activity have been closed. Code<202>');
        BallotInfo memory ballotInfo = userBallotInfoMap[msg.sender];
        require(ballotInfo.amount == 0, 'The address has been voted. Code<200>');
        Node memory node = nodes[nodeAddress];
        require(node.valid == true, 'Node does not exist. Code<203>');
        uint256 allowance = token.allowance(msg.sender, address(this));
        require(allowance >= ballotAmount, 'Insufficient authorization balance available in the contract. Code<204>');
        nodes[nodeAddress].totalBallotAmount = SafeMath.add(node.totalBallotAmount, ballotAmount);
        BallotInfo memory info = BallotInfo(nodeAddress, ballotAmount, now);
        userBallotInfoMap[msg.sender] = info;
        totalLockToken = SafeMath.add(totalLockToken, ballotAmount);
        token.transferFrom(msg.sender, address(this), ballotAmount);
        emit Ballot(msg.sender, nodeAddress, ballotAmount, now);
        result = true;
    }",smartbugs_wild
4246,0xc8ee2a26dc1e4bebabebc610c25e08cb4b4c0f10,Re-entrancy,reentrancy-benign,generalSuperNode,"    function generalSuperNode(uint256 originalAmount) public {
        require(activityEnable == true, 'The activity have been closed. Code<202>');
        require(originalAmount >= 100000 * decimals, 'The amount of node token is too low. Code<201>');
        uint256 allowance = token.allowance(msg.sender, address(this));
        require(allowance >= originalAmount, 'Insufficient authorization balance available in the contract. Code<204>');
        Node memory addOne = nodes[msg.sender];
        require(addOne.valid == false, 'Node did exist. Code<208>');
        nodes[msg.sender] = Node(originalAmount, 0, now, true);
        totalLockToken = SafeMath.add(totalLockToken, originalAmount);
        token.transferFrom(msg.sender, address(this), originalAmount);
        emit GeneralNode(msg.sender, originalAmount, now);
    }",smartbugs_wild
4247,0xc8ee2a26dc1e4bebabebc610c25e08cb4b4c0f10,Timestamp-Dependency,timestamp,_withdrawToken,"    function _withdrawToken(address destinationAddress) internal returns(bool) {
        require(destinationAddress != address(0), 'Invalid withdraw address. Code<205>');
        require(withdrawEnable, 'Token withdrawal is not open. Code<207>');
        BallotInfo memory info = userBallotInfoMap[destinationAddress];
        Node memory node = nodes[destinationAddress];
        require(info.amount != 0 || node.originalAmount != 0, 'This address is invalid. Code<209>');
        uint256 amount = 0;
        if (info.amount != 0) {
            require(now >= info.date + lockLimitTime * 1 days, 'The token is still in the lock period. Code<212>');
            amount = info.amount;
            userBallotInfoMap[destinationAddress] = BallotInfo(info.nodeAddress, 0, info.date);
        }
        if (node.originalAmount != 0) {
            require(now >= node.date + lockLimitTime * 1 days, 'The token is still in the lock period. Code<212>');
            amount = SafeMath.add(amount, node.originalAmount);
            nodes[destinationAddress] = Node(node.originalAmount, node.totalBallotAmount, node.date, false);
        }
        totalWithdrawToken = SafeMath.add(totalWithdrawToken, amount);
        token.transfer(destinationAddress, amount);
        emit Withdraw(destinationAddress, amount);
        return true;
    }",smartbugs_wild
4248,0xc8ee2a26dc1e4bebabebc610c25e08cb4b4c0f10,Timestamp-Dependency,timestamp,transferToken,"    function transferToken() public onlyOwner {
        require(now >= startDate + 365 * 1 days, ""transfer time limit."");
        token.transfer(_owner, token.balanceOf(address(this)));
    }",smartbugs_wild
4249,0x96a4ed03206667017777f010dea4445823acb0fc,Re-entrancy,reentrancy-unlimited-gas,reinvestSubdivsAmount,"    function reinvestSubdivsAmount(uint256 _amountOfETH)
    public {
        address _customerAddress = msg.sender;
        updateSubdivsFor(_customerAddress);
        if (_amountOfETH > 0 && _amountOfETH <= divsMap_[_customerAddress].balance) {
            divsMap_[_customerAddress].balance = SafeMath.sub(divsMap_[_customerAddress].balance, _amountOfETH);
            lastContractBalance_ = SafeMath.sub(lastContractBalance_, _amountOfETH);
            uint256 _tokens = purchaseInternal(_customerAddress, _amountOfETH, address(0x0));
            emit onSubdivsReinvestment(_customerAddress, _amountOfETH, _tokens);
        }
    }",smartbugs_wild
4250,0x96a4ed03206667017777f010dea4445823acb0fc,Re-entrancy,reentrancy-unlimited-gas,purchaseInternal,"    function purchaseInternal(address _sender, uint256 _incomingEthereum, address _referredBy)
    purchaseFilter(_sender, _incomingEthereum)
    internal
    returns(uint256) {
        uint256 purchaseAmount = _incomingEthereum;
        uint256 excess = 0;
        if (totalInputETH_ <= initialBuyLimitCap_) { 
            if (purchaseAmount > initialBuyLimitPerTx_) { 
                purchaseAmount = initialBuyLimitPerTx_;
                excess = SafeMath.sub(_incomingEthereum, purchaseAmount);
            }
            totalInputETH_ = SafeMath.add(totalInputETH_, purchaseAmount);
        }
        if (excess > 0) {
            _sender.transfer(excess);
        }
        uint256 tmpBalanceBefore = _P3D.myTokens();
        _P3D.buy.value(purchaseAmount)(_referredBy);
        uint256 purchasedP3D = SafeMath.sub(_P3D.myTokens(), tmpBalanceBefore);
        return purchaseTokens(_sender, purchasedP3D, _referredBy);
    }",smartbugs_wild
4251,0x96a4ed03206667017777f010dea4445823acb0fc,Re-entrancy,reentrancy-unlimited-gas,registerName,"    function registerName(string memory _name)
    payable
    public {
        address _customerAddress = msg.sender;
        require(!onlyAmbassadors || ambassadors_[_customerAddress]);
        require(bytes(_name).length > 0);
        require(msg.value >= nameRegistrationFee);
        uint256 excess = SafeMath.sub(msg.value, nameRegistrationFee);
        bytes32 bytesName = stringToBytes32(_name);
        require(globalNameMap_[bytesName] == address(0x0));
        NameRegistry storage customerNamesInfo = customerNameMap_[_customerAddress];
        customerNamesInfo.registeredNames.push(bytesName);
        customerNamesInfo.activeIndex = customerNamesInfo.registeredNames.length - 1;
        globalNameMap_[bytesName] = _customerAddress;
        if (excess > 0) {
            _customerAddress.transfer(excess);
        }
        emit onNameRegistration(_customerAddress, _name);
    }",smartbugs_wild
4252,0x96a4ed03206667017777f010dea4445823acb0fc,Re-entrancy,reentrancy-unlimited-gas,withdrawSubdivsAmount,"    function withdrawSubdivsAmount(uint256 _amountOfETH)
    public {
        address _customerAddress = msg.sender;
        updateSubdivsFor(_customerAddress);
        if (_amountOfETH > 0 && _amountOfETH <= divsMap_[_customerAddress].balance) {
            divsMap_[_customerAddress].balance = SafeMath.sub(divsMap_[_customerAddress].balance, _amountOfETH);
            lastContractBalance_ = SafeMath.sub(lastContractBalance_, _amountOfETH);
            _customerAddress.transfer(_amountOfETH);
            emit onSubdivsWithdraw(_customerAddress, _amountOfETH);
        }
    }",smartbugs_wild
4253,0x96a4ed03206667017777f010dea4445823acb0fc,Re-entrancy,reentrancy-benign,purchaseTokens,"    function purchaseTokens(address _sender, uint256 _incomingP3D, address _referredBy)
    internal
    returns(uint256) {
        updateSubdivsFor(_sender);
        uint256 _undividedDividends = SafeMath.div(SafeMath.mul(_incomingP3D, buyDividendFee_), 100);
        uint256 _referralBonus = SafeMath.div(_undividedDividends, 3);
        uint256 _dividends = SafeMath.sub(_undividedDividends, _referralBonus);
        uint256 _taxedP3D = SafeMath.sub(_incomingP3D, _undividedDividends);
        uint256 _amountOfTokens = P3DtoTokens_(_taxedP3D);
        uint256 _fee = _dividends * magnitude;
        require(_amountOfTokens > 0 && (SafeMath.add(_amountOfTokens, tokenSupply_) > tokenSupply_));
        if (
            _referredBy != address(0x0) &&
            _referredBy != _sender &&
            tokenBalanceLedger_[_referredBy] >= stakingRequirement
        ) {
            referralBalance_[_referredBy] = SafeMath.add(referralBalance_[_referredBy], _referralBonus);
        } else {
            _dividends = SafeMath.add(_dividends, _referralBonus);
            _fee = _dividends * magnitude;
        }
        if (tokenSupply_ > 0) {
            tokenSupply_ = SafeMath.add(tokenSupply_, _amountOfTokens);
            profitPerShare_ += (_dividends * magnitude / (tokenSupply_));
            _fee = _fee - (_fee - (_amountOfTokens * (_dividends * magnitude / (tokenSupply_))));
        } else {
            tokenSupply_ = _amountOfTokens;
        }
        tokenBalanceLedger_[_sender] = SafeMath.add(tokenBalanceLedger_[_sender], _amountOfTokens);
        payoutsTo_[_sender] += (int256)((profitPerShare_ * _amountOfTokens) - _fee);
        emit onTokenPurchase(_sender, _incomingP3D, _amountOfTokens, _referredBy);
        emit Transfer(address(0x0), _sender, _amountOfTokens);
        return _amountOfTokens;
    }",smartbugs_wild
4254,0x96a4ed03206667017777f010dea4445823acb0fc,Re-entrancy,reentrancy-benign,sell,"    function sell(uint256 _amountOfTokens)
    onlyBagholders()
    public {
        address _customerAddress = msg.sender;
        updateSubdivsFor(_customerAddress);
        require(_amountOfTokens <= tokenBalanceLedger_[_customerAddress]);
        uint256 _tokens = _amountOfTokens;
        uint256 _P3D_amount = tokensToP3D_(_tokens);
        uint256 _dividends = SafeMath.div(SafeMath.mul(_P3D_amount, sellDividendFee_), 100);
        uint256 _taxedP3D = SafeMath.sub(_P3D_amount, _dividends);
        tokenSupply_ = SafeMath.sub(tokenSupply_, _tokens);
        tokenBalanceLedger_[_customerAddress] = SafeMath.sub(tokenBalanceLedger_[_customerAddress], _tokens);
        int256 _updatedPayouts = (int256)(profitPerShare_ * _tokens + (_taxedP3D * magnitude));
        payoutsTo_[_customerAddress] -= _updatedPayouts;
        if (tokenSupply_ > 0) {
            profitPerShare_ = SafeMath.add(profitPerShare_, (_dividends * magnitude) / tokenSupply_);
        }
        emit onTokenSell(_customerAddress, _tokens, _taxedP3D);
        emit Transfer(_customerAddress, address(0x0), _tokens);
    }",smartbugs_wild
